LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasant,ISOEventful,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriate,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Employed,occ00___Unemployed,occ00___Retired,occ00___Student,occ00___Other,occ00___RatherNotSay,occ00_other,Occupation,edu00,eth00,eth00_other,misc00,misc03,misc03_other,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingLength,Loudness_N5(soneGF),N10_N90(soneGF),Sharpness_S(acum),Rough_HM_R(asper),"Rough_HM_Avg,arith(asper)","FS_Avg,arith(vacil)","I_HM_Avg,arith(iu)","Ton_HM_Avg,arith(tuHMS)",LZeq_L(dB(SPL)),LAeq_L(A)(dB(SPL)),LA10_LA90(dB(SPL)),LCeq_LAeq(dB(SPL)),LC10_LC90(dB(SPL)),RA_2D_cp(cPa),PA(Zwicker)
StPaulsRow,StPaulsRow1,SR147,1028,English,0,21/06/2019 14:06,21/06/2019 14:09,51.5141851,-0.099011,3,1,5,3,0.1464,0.25,2,2,3,3,2,2,4,1,3,5,3,1,5,3,1,4,2,4,56,49,Female,0,0,0,0,1,0,Homemaker,Other,5,1,,,2,,1,,4,2,1,1,0,0,0,,0,35.46,18.3,3.5,1.69,0.0357,0.0357,0.0152,0.393,0.159,72.02,63.5,4.05,5.79,2.22,12.8,18.64297293
StPaulsRow,StPaulsRow1,SR147,1027,English,0,21/06/2019 14:05,21/06/2019 14:10,51.51423263,-0.099078119,2,2,2,2,0.1768,-0.2197,4,2,2,3,4,3,3,3,3,3,2,2,4,4,4,2,1,2,52,73,Female,0,0,1,0,0,0,,Retired,6,1,,,2,,1,,4,2,1,1,0,0,0,,0,35.46,18.3,3.5,1.69,0.0357,0.0357,0.0152,0.393,0.159,72.02,63.5,4.05,5.79,2.22,12.8,18.64297293
StPaulsRow,StPaulsRow1,ST104,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35,16.8,3.5,1.64,0.0342,0.0342,0.0199,0.433,0.131,73.14,62.12,4.87,6.61,3.6,13.1,17.13742872
StPaulsRow,StPaulsRow1,ST106,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.12,19.5,4.5,1.77,0.0376,0.0376,0.0184,0.5,0.129,74.01,64.61,5.34,5.5,4.12,13.5,19.9132904
StPaulsRow,StPaulsRow2,SR201,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,15,5.04,1.44,0.0306,0.0306,0.004,0.342,0.202,67.92,58.51,6.41,7.17,3.94,10.4,15.2209387
StPaulsRow,StPaulsRow2,SR202,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,18.9,7,1.6,0.0347,0.0347,0.00375,0.314,0.196,73.78,61.62,7.25,9.47,6.38,11.1,19.18381005
StPaulsRow,StPaulsRow2,SR203,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.55,11.2,2.03,1.29,0.0296,0.0296,0.00555,0.401,0.41,70.91,56.8,4.61,7.03,3.9,10.3,11.38560206
StPaulsRow,StPaulsRow2,SR204,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08,19.2,8.5,1.61,0.0343,0.0343,0.00412,0.316,0.114,70.42,62.72,9.52,5.82,6.29,11.1,19.48532355
StPaulsRow,StPaulsRow2,SR205,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,16.3,6.89,1.42,0.0318,0.0318,0.00343,0.302,0.109,69.72,60.35,9.87,7.21,6.89,10.5,16.53796048
StPaulsRow,StPaulsRow2,SR206,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85,17.4,4.3,2.01,0.0343,0.0343,0.0144,0.624,0.151,70.8,62.09,5.65,4.1,3.99,12.2,19.05703553
StPaulsRow,StPaulsRow2,SR207,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.77,29.4,16,2.53,0.0376,0.0376,0.0372,0.804,0.439,72.01,67.87,15.43,1.74,8.37,14.3,38.56800769
StPaulsRow,StPaulsRow2,SR208,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04,14.2,5.03,1.52,0.0336,0.0336,0.005,0.503,0.16,76.95,60.06,7.52,8.92,8.2,12.2,14.43735548
StPaulsRow,StPaulsRow2,SR209,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,15.1,6.15,1.32,0.0335,0.0335,0.00785,0.389,0.111,76.87,59.47,9.52,11.14,9.04,12.9,15.35827287
StPaulsRow,StPaulsRow2,SR210,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47,12.7,5.07,1.26,0.0308,0.0308,0.00717,0.319,0.179,76.26,57.88,9.43,11.79,9.26,12.1,12.91384343
StPaulsRow,StPaulsRow2,SR211,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83,15.8,7.51,1.42,0.0362,0.0362,0.00881,0.433,0.111,79.03,61.54,9.82,8.76,6.77,12.6,16.08827629
StPaulsRow,StPaulsRow2,SR212,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,18.2,7.62,1.66,0.0447,0.0447,0.0158,0.466,0.694,73.25,68.3,14.78,1.58,9.06,11.6,18.61195695
StPaulsRow,StPaulsRow2,SR213,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01,19.4,10.84,1.28,0.0401,0.0401,0.0191,0.468,0.985,73.44,69.54,21.77,1.74,10.28,12.3,19.80944615
StPaulsRow,StPaulsRow2,SR214,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94,9.71,2.46,1.17,0.029,0.029,0.0058,0.353,0.0871,75.55,53.16,4.76,16.37,9.8,11.6,9.878149253
StPaulsRow,StPaulsRow2,SR215,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.17,19.3,9.38,1.76,0.0463,0.0463,0.011,0.338,0.213,72.92,61.63,16.11,5.36,11.9,11.1,19.72036031
StPaulsRow,StPaulsRow2,SR216,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,8.67,2.21,1.25,0.0271,0.0271,0.00972,0.401,0.0815,71.55,50.98,4.19,11.46,6.79,10.4,8.830509187
StPaulsRow,StPaulsRow2,SR217,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.81,9.14,1.84,1.38,0.0275,0.0275,0.0052,0.361,0.427,64.86,53.4,3.73,7.38,3.53,9.62,9.292781201
StPaulsRow,StPaulsRow2,SR218,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,9.29,2.26,1.18,0.029,0.029,0.00413,0.409,0.0385,66.31,53.37,4.15,9.38,4.68,9.7,9.448200006
StPaulsRow,StPaulsRow2,SR219,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.55,17.7,9.26,1.6,0.0338,0.0338,0.0334,0.569,0.166,69.77,58.47,10.32,7.12,8.7,11.4,18.11124103
StPaulsRow,StPaulsRow2,SR220,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19,15.4,5.4,1.41,0.0291,0.0291,0.0181,0.349,0.224,67.6,56.94,6.41,7.81,6.17,10.7,15.67775755
StPaulsRow,StPaulsRow2,SR221,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.58,10.3,3.1,1.34,0.0288,0.0288,0.00427,0.376,0.0549,68.14,54.1,6.65,9.17,5.44,10.1,10.46774055
StPaulsRow,StPaulsRow2,SR222,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.53,10.8,4.33,1.28,0.0302,0.0302,0.00354,0.298,0.101,67.41,55.98,8.42,8.7,6.77,9.86,10.97756051
StPaulsRow,StPaulsRow2,SR223,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85,13.2,3.49,1.35,0.036,0.036,0.0131,0.393,0.102,78.87,58.57,4.9,14.07,11.4,13.7,13.47515877
StPaulsRow,StPaulsRow2,SR224,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13,10.6,2.78,1.42,0.0292,0.0292,0.00451,0.294,0.212,71.22,55.3,4.77,9.71,6.27,10.6,10.77367489
StPaulsRow,StPaulsRow2,SR225,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06,11,2.73,1.41,0.0292,0.0292,0.00497,0.299,0.199,68.12,55.5,3.79,8.42,4.86,10,11.17926886
StPaulsRow,StPaulsRow2,SR226,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19,20.6,13.16,1.6,0.0495,0.0495,0.0156,0.324,0.19,69.03,62.94,18.57,3.42,11.02,10.3,21.08123244
StPaulsRow,StPaulsRow2,SR227,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.98,19.3,11.15,1.69,0.0565,0.0565,0.0177,0.332,0.223,68.44,61.6,12.93,3.47,6.72,10.8,19.82767052
StPaulsRow,StPaulsRow2,SR228,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06,18.7,10.65,1.68,0.0566,0.0566,0.019,0.367,0.213,72.28,64.39,16.48,2.97,10.05,10.9,19.22509393
StPaulsRow,StPaulsRow2,SR229,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,22.7,15.14,2.08,0.0583,0.0583,0.0117,0.333,0.238,71.31,65.11,17.04,2.51,9.08,10.9,25.59168423
StPaulsRow,StPaulsRow2,SR230,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51,10.9,3.55,1.33,0.0265,0.0265,0.0262,0.367,0.0786,63.95,53.24,6.2,7.73,3.35,9.81,11.14109443
StPaulsRow,StPaulsRow2,SR231,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85,12.9,6.12,1.44,0.0279,0.0279,0.0114,0.316,0.146,66.71,56.74,10.15,6.75,6.83,9.87,13.11537234
StPaulsRow,StPaulsRow2,SR232,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.23,17.2,5.5,1.96,0.0303,0.0303,0.0228,0.363,0.161,68.7,62.03,8.33,4.69,5.69,10.7,18.53630715
StPaulsRow,StPaulsRow2,SR233,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,20.7,7.3,1.79,0.0299,0.0299,0.0248,0.383,0.311,69.6,61.58,8.21,5.14,4.35,11.3,21.18449512
StPaulsRow,StPaulsRow2,SR234,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.15,10,3.75,1.44,0.0258,0.0258,0.018,0.408,0.134,65.54,53.06,6.33,9.75,6.68,9.84,10.19683374
StPaulsRow,StPaulsRow2,SR235,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08,9.66,2.8,1.29,0.0277,0.0277,0.00699,0.347,0.0746,71.32,52.9,4.79,13.08,8.53,10.5,9.825045061
StPaulsRow,StPaulsRow2,SR236,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.55,8.05,1.54,1.16,0.0275,0.0275,0.00404,0.316,0.0974,68.98,51.01,3.49,13.64,3.63,9.78,8.188037261
StPaulsRow,StPaulsRow2,SR237,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47,10.8,3.43,1.36,0.0285,0.0285,0.0239,0.343,0.102,65.44,55.39,8.57,6.67,4.07,10.1,11.04230975
StPaulsRow,StPaulsRow2,SR238,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.91,10.6,2.58,1.31,0.0293,0.0293,0.00565,0.344,0.0571,67.46,54.33,3.73,10.1,4.92,10.2,10.77831246
StPaulsRow,StPaulsRow2,SR239,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.38,12.2,5.69,1.29,0.0286,0.0286,0.00449,0.301,0.0736,67.07,53.89,9.71,9.74,8.19,9.59,12.38536131
StPaulsRow,StPaulsRow2,SR240,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06,12,1.3,1.47,0.035,0.035,0.00273,0.299,0.0804,70.19,57.24,1.79,9.11,2.36,9.73,12.21389482
StPaulsRow,StPaulsRow2,SR241,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06,11.2,0.9,1.43,0.0375,0.0375,0.00348,0.28,0.143,66.27,56.79,1.13,7.5,1.65,9.54,11.42194216
StPaulsRow,StPaulsRow2,SR242,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44,7.22,1.32,1.05,0.0283,0.0283,0.00306,0.299,0.168,62.69,50.54,2.91,9.33,2.49,9.03,7.349940831
StPaulsRow,StPaulsRow2,SR243,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.81,12.4,3.79,1.37,0.0278,0.0278,0.00537,0.421,0.067,65.56,55.1,7.15,7.41,3.15,9.84,12.58591468
StPaulsRow,StPaulsRow2,SR244,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.28,12.4,5.25,1.23,0.0297,0.0297,0.00471,0.361,0.0676,71.13,55.45,9.34,8.67,4.9,10.2,12.59456463
StPaulsRow,StPaulsRow2,SR245,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83,11.6,3.44,1.34,0.0298,0.0298,0.0132,0.489,0.0655,75.07,54.33,5.89,12.55,8.12,11.8,11.81972013
StPaulsRow,StPaulsRow2,SR246,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12.2,4.85,1.29,0.03,0.03,0.00419,0.438,0.0505,66.85,55.97,7.85,6.41,4.57,10.1,12.39240183
StPaulsRow,StPaulsRow2,SR247,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49,9.1,2.84,1.13,0.0294,0.0294,0.00407,0.39,0.059,66.97,53.09,6.06,10.87,4.04,9.73,9.25802215
StPaulsRow,StPaulsRow2,SR248,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47,8.49,1.49,1.14,0.0287,0.0287,0.00455,0.416,0.0982,65.63,52.19,2.57,10.33,3.32,9.97,8.639784906
TateModern,TateModern1,MT102,653,English,0,21/05/2019 11:52,21/05/2019 12:02,51.508476,-0.100162,3,4,3,4,0.2803,0.4268,4,3,4,1,2,2,3,2,4,4,3,4,4,4,4,4,4,4,80,60,Female,0,0,1,0,0,0,,Retired,5,1,,,1,,3,,4,2,1,1,0,0,0,,1,,,,,,,,,,,,,,,,
TateModern,TateModern1,TM101,672,English,0,21/05/2019 11:53,21/05/2019 11:57,51.508476,-0.100162,3,1,5,4,0.6036,0.4571,4,3,5,1,4,1,4,2,5,3,3,3,5,5,5,5,5,5,100,18,Female,0,0,0,1,0,0,,Student,3,1,,,1,,3,,4,2,1,1,0,0,0,,1,33.53,15.9,4.6,1.71,0.0336,0.0336,0.0255,0.523,0.246,76.24,60.11,6.13,11.11,6.73,14.5,16.24801386
TateModern,TateModern1,TM101,628,English,0,21/05/2019 11:53,21/05/2019 11:57,51.508476,-0.100162,3,3,4,3,0.5607,0.4571,5,2,4,2,2,1,5,2,4,4,3,3,4,4,3,3,3,3,64,47,Female,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,4,2,1,1,0,0,0,,0,33.53,15.9,4.6,1.71,0.0336,0.0336,0.0255,0.523,0.246,76.24,60.11,6.13,11.11,6.73,14.5,16.24801386
TateModern,TateModern1,TM102,671,English,0,21/05/2019 12:00,21/05/2019 12:05,51.508476,-0.100162,2,3,3,2,0.5,-0.0429,4,1,3,2,4,2,3,2,4,4,3,2,3,3,3,2,2,3,52,32,Male,1,0,0,0,0,0,,Employed,7,2,,,2,,1,,4,1,1,1,0,0,0,mentioned that the children noise makes him feel unpleasant,1,24.53,26.3,8.1,2.16,0.0344,0.0344,0.0428,0.438,0.519,78.91,69.04,7.52,4.73,6.09,16.1,30.54567162
TateModern,TateModern1,TM103,630,English,0,21/05/2019 12:05,21/05/2019 12:09,51.508476,-0.100162,2,1,4,1,0.1339,-0.0732,4,4,2,4,4,2,4,3,3,3,3,3,3,4,4,2,1,3,56,44,Female,1,0,0,0,0,0,,Employed,4,1,,,3,Travel for work,3,,1,2,1,1,0,0,0,,0,29.76,16.4,3.8,1.99,0.0273,0.0273,0.023,0.363,0.345,77.79,60.58,5.12,10.71,8.95,13.4,17.83039774
TateModern,TateModern1,TM104,632,English,0,21/05/2019 12:08,21/05/2019 12:14,51.508476,-0.100162,2,2,4,1,0.8232,0.2803,5,1,5,2,4,2,4,1,5,4,3,3,5,5,5,5,5,5,100,67,Female,0,0,1,0,0,0,,Retired,4,1,,,2,,3,Notably pleasant for a busy city,4,2,1,1,0,0,0,,0,36.64,32.7,12,2.27,0.0376,0.0376,0.0476,0.505,0.596,84.08,73.81,10.05,3.94,8.39,18.2,39.6698103
TateModern,TateModern1,TM104,654,English,0,21/05/2019 12:10,21/05/2019 12:16,51.508476,-0.100162,2,3,5,4,-0.1161,0.6768,4,5,4,2,1,3,5,3,4,3,3,2,4,1,1,3,0,3,32,50,Female,0,0,0,0,0,1,,RatherNotSay,5,1,,,2,,3,,4,2,1,1,0,0,0,,1,36.64,32.7,12,2.27,0.0376,0.0376,0.0476,0.505,0.596,84.08,73.81,10.05,3.94,8.39,18.2,39.6698103
TateModern,TateModern1,TM105,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,22,4.4,1.91,0.0346,0.0346,0.0187,0.409,0.28,78.93,64.56,4.64,10.25,4.14,14.1,23.38170405
TateModern,TateModern1,TM106,670,English,0,21/05/2019 12:20,21/05/2019 12:26,51.508476,-0.100162,4,3,1,1,0.0732,-0.0732,4,2,3,3,3,4,3,3,3,2,3,4,5,5,4,4,4,3,80,38,Male,1,0,0,0,0,0,,Employed,1,4,,,1,,3,,1,1,1,1,0,0,0,,1,31.51,24.1,6.3,1.9,0.0337,0.0337,0.0417,0.506,0.265,76.89,66.37,8.43,6.47,4.38,15.5,25.58780284
TateModern,TateModern1,TM107,633,English,0,21/05/2019 12:24,21/05/2019 12:28,51.508476,-0.100162,3,3,4,2,0.1768,0.8232,4,4,5,1,1,3,4,1,4,4,4,5,5,2,2,3,2,3,48,31,Female,1,0,0,0,0,0,,Employed,7,2,,,1,,2,,4,3,1,1,0,0,0,,0,33.81,21.3,5.4,1.82,0.0337,0.0337,0.0201,0.446,0.306,73.28,64.34,5.32,7.64,3.77,13.4,21.9780927
TateModern,TateModern1,TM107,656,English,0,21/05/2019 12:24,21/05/2019 12:28,51.508476,-0.100162,2,2,5,2,0.3839,0.5303,4,3,4,1,2,1,4,2,4,4,3,4,4,4,4,4,3,4,76,26,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,2,,4,3,1,1,0,0,0,,1,33.81,21.3,5.4,1.82,0.0337,0.0337,0.0201,0.446,0.306,73.28,64.34,5.32,7.64,3.77,13.4,21.9780927
TateModern,TateModern1,TM107,634,English,0,21/05/2019 12:24,21/05/2019 12:29,51.508476,-0.100162,2,2,5,2,0.5303,0.4268,5,4,4,2,4,2,4,1,3,4,3,4,4,3,2,1,1,1,32,25,Female,1,0,0,0,0,0,,Employed,5,5,,,1,,3,,4,3,1,1,0,0,0,,0,33.81,21.3,5.4,1.82,0.0337,0.0337,0.0201,0.446,0.306,73.28,64.34,5.32,7.64,3.77,13.4,21.9780927
TateModern,TateModern1,TM107,657,English,0,21/05/2019 17:04,21/05/2019 12:28,51.508476,-0.100162,3,1,5,3,0.6036,0.5607,4,3,4,1,4,1,5,1,4,3,4,5,5,5,4,5,4,4,88,24,Female,1,0,0,0,0,0,,Employed,5,1,,,1,,2,,4,3,1,1,0,0,0,sitting on the grass,1,33.81,21.3,5.4,1.82,0.0337,0.0337,0.0201,0.446,0.306,73.28,64.34,5.32,7.64,3.77,13.4,21.9780927
TateModern,TateModern1,TM108,669,English,0,21/05/2019 12:30,21/05/2019 12:35,51.508476,-0.100162,2,2,4,4,0.5,0,4,2,4,3,4,2,3,2,4,4,3,4,4,2,2,2,2,2,40,44,Male,1,0,0,0,0,0,,Employed,2,1,,,1,,3,,3,1,1,1,0,0,0,,1,40.24,22.1,4.6,1.98,0.0371,0.0371,0.02,0.375,0.234,76.87,65.64,5.62,7.76,2.45,13.9,24.06048729
TateModern,TateModern1,TM109,635,English,0,21/05/2019 12:33,21/05/2019 12:42,51.508476,-0.100162,1,2,4,2,0.5303,0.3839,4,2,3,1,3,1,4,1,4,4,3,3,4,4,3,3,4,5,76,33,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,3,,1,3,1,1,0,0,0,Sitting on the grass,0,31.95,24.5,6.1,2.12,0.0337,0.0337,0.0323,0.38,0.477,75.56,67.85,5.61,4.89,3.41,14.7,28.01969423
TateModern,TateModern1,TM109,658,English,0,21/05/2019 12:33,21/05/2019 12:42,51.508476,-0.100162,2,4,5,1,-0.0732,0.4268,4,4,3,2,2,4,4,2,4,3,4,4,4,3,1,3,2,1,40,32,Female,1,0,0,0,0,0,,Employed,6,1,,,1,,3,,1,3,1,1,0,0,0,Sitting on the grass,1,31.95,24.5,6.1,2.12,0.0337,0.0337,0.0323,0.38,0.477,75.56,67.85,5.61,4.89,3.41,14.7,28.01969423
TateModern,TateModern1,TM109,659,English,0,21/05/2019 12:33,21/05/2019 12:42,51.508476,-0.100162,2,1,4,2,0.6036,0.2071,5,2,4,2,4,2,4,2,3,4,3,3,3,1,2,3,4,4,56,37,Female,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,1,3,1,1,0,0,0,sitting on the grass,1,31.95,24.5,6.1,2.12,0.0337,0.0337,0.0323,0.38,0.477,75.56,67.85,5.61,4.89,3.41,14.7,28.01969423
TateModern,TateModern1,TM110,636,English,0,21/05/2019 12:33,21/05/2019 12:55,51.508476,-0.100162,3,2,4,1,0.3107,0.1464,5,4,3,3,3,2,3,2,5,1,3,2,2,5,5,3,5,5,92,35,Female,1,0,0,0,0,0,,Employed,4,3,,,1,,3,,4,2,1,1,0,0,0,,0,35.92,20.2,4.5,1.84,0.0371,0.0371,0.021,0.495,0.296,78.34,64.33,5.57,8.4,4.39,14.9,20.98555352
TateModern,TateModern1,TM110,637,English,0,21/05/2019 12:52,21/05/2019 12:56,51.508476,-0.100162,3,2,4,2,0.4142,0.2071,5,4,2,1,4,1,3,2,4,3,3,2,3,4,5,3,4,4,80,36,Male,1,0,0,0,0,0,,Employed,7,6,,,1,,3,,4,2,1,1,0,0,0,,0,35.92,20.2,4.5,1.84,0.0371,0.0371,0.021,0.495,0.296,78.34,64.33,5.57,8.4,4.39,14.9,20.98555352
TateModern,TateModern1,TM111,675,English,0,21/05/2019 13:00,21/05/2019 13:05,51.508476,-0.100162,3,3,3,2,0.5,0,4,2,4,4,4,2,4,2,3,4,3,4,4,4,4,4,4,4,80,52,Male,1,0,0,0,0,0,,Employed,4,1,,,1,,3,"always a variety of sound experiences, after all blended",3,1,1,1,0,0,0,,1,31.3,23.4,5.8,1.91,0.0461,0.0461,0.0269,0.614,0.227,76.64,66.81,5.64,6.62,3.08,15.2,24.93052375
TateModern,TateModern1,TM112,673,English,0,21/05/2019 13:00,21/05/2019 13:05,51.508476,-0.100162,4,1,4,1,0.3964,0.1464,4,1,5,3,2,3,3,2,4,4,3,5,3,4,3,3,4,3,68,50,Female,0,0,0,0,0,1,,RatherNotSay,6,7,japanese,,1,,3,,1,1,1,1,0,0,0,,1,31.86,19,3.6,1.83,0.0363,0.0363,0.0181,0.481,0.193,74.95,63.75,4.36,7.02,2.88,14,19.66771541
TateModern,TateModern1,TM113,638,English,0,21/05/2019 13:07,21/05/2019 13:11,51.508476,-0.100162,2,2,3,1,0.3536,-0.2071,4,3,4,4,4,2,2,3,3,2,2,3,3,3,3,3,3,3,60,61,Female,0,0,1,0,0,0,,Retired,7,1,,,1,,3,,4,2,1,0,0,0,0,,0,35.29,23.4,5.3,1.94,0.034,0.034,0.0267,0.417,0.38,72.7,66.74,5.34,4.7,3.29,14.5,25.15220908
TateModern,TateModern1,TM113,661,English,0,21/05/2019 13:07,21/05/2019 13:11,51.508476,-0.100162,2,2,4,3,0.5607,0.0429,5,4,4,4,4,1,3,2,4,4,3,4,4,4,4,3,4,3,72,18,Female,0,0,1,0,0,0,,Retired,1,1,,,1,,2,,4,2,1,0,0,0,0,,1,35.29,23.4,5.3,1.94,0.034,0.034,0.0267,0.417,0.38,72.7,66.74,5.34,4.7,3.29,14.5,25.15220908
TateModern,TateModern1,TM114,678,English,0,21/05/2019 13:10,21/05/2019 13:16,51.508476,-0.100162,2,2,5,3,0.2803,0.4268,4,3,4,2,2,2,4,2,4,4,3,1,2,4,4,4,4,4,80,34,Female,1,0,0,0,0,0,,Employed,6,1,,,2,,1,,4,2,1,1,0,0,0,,1,,,,,,,,,,,,,,,,
